"Id","business_id","name","address","city","state","postal_code","latitude","longitude","phone_number",""
"10196","","Chipotle Mexican Grill","525 Market St","San Francisco","94104","CA","37.7903907","-122.3991772","4152780461","http://www.yelp.com/biz/chipotle-mexican-grill-san-francisco-3"
"10197","","Sellers Markets","595 Market St","San Francisco","94108","CA","37.7893709","-122.4008974","4152279850","http://www.yelp.com/biz/sellers-markets-san-francisco-2"
"10198","","Golden Gate University Cafe","40 Jessie St","San Francisco","94105","CA","37.7895676","-122.3990913","4154427277","http://www.yelp.com/biz/golden-gate-university-cafe-san-francisco"
"10199","","Julie's Kitchen","250 Montgomery St","San Francisco","94104","CA","37.7917239","-122.402461","4159560785","http://www.yelp.com/biz/julies-kitchen-san-francisco-2"
"10200","","Indulgence","375 Bush St.","San Francisco","94104","CA","37.7908339","-122.4036394","","http://www.yelp.com/biz/indulgence-san-francisco"
"10201","","Brindisi Cucina di Mare","88 Belden Pl","San Francisco","94109","CA","37.7916984","-122.403827","4155938000","http://www.yelp.com/biz/brindisi-cucina-di-mare-san-francisco"
"10202","","Tenmatsu","336 Kearny St","San Francisco","94108","CA","37.7912014","-122.4040943","4153982388","http://www.yelp.com/biz/tenmatsu-san-francisco"
"10203","","Le Central","453 Bush St","San Francisco","94108","CA","37.7905273","-122.405057","4153912233","http://www.yelp.com/biz/le-central-san-francisco"
"10204","","Sam's Grill & Seafood Restaurant","374 Bush St","San Francisco","94104","CA","37.7909376","-122.40357","4154210594","http://www.yelp.com/biz/sams-grill-and-seafood-restaurant-san-francisco"
"10205","","B44","44 Belden Pl","San Francisco","94104","CA","37.7913895","-122.4037592","4159866287","http://www.yelp.com/biz/b44-san-francisco"
"10206","","B & M Mei Sing Restaurant","62 2nd St","San Francisco","94105","CA","37.7884413","-122.4005853","4157779530","http://www.yelp.com/biz/b-and-m-mei-sing-restaurant-san-francisco"
"10207","","Jade Cafe","18 Geary Blvd","San Francisco","94108","CA","37.787906","-122.4040767","4159816138","http://www.yelp.com/biz/jade-cafe-san-francisco"
"10208","","Osha Thai","149 2nd St","San Francisco","94105","CA","37.787515","-122.398723","4152789991","http://www.yelp.com/biz/osha-thai-san-francisco"
"10209","","Pasilla Mexican Grill","359 Kearny St","San Francisco","94104","CA","37.7915674","-122.4043504","4159898077","http://www.yelp.com/biz/pasilla-mexican-grill-san-francisco"
"10210","","Tart To Tart","90 New Montgomery St","San Francisco","94105","CA","37.787422","-122.400932","4155464166","http://www.yelp.com/biz/tart-to-tart-san-francisco-2"
"10211","","Capt Eddie Rickenbackers","133 2nd St","San Francisco","94105","CA","37.7876197","-122.399132","4155433498","http://www.yelp.com/biz/capt-eddie-rickenbackers-san-francisco-2"
"10212","","Soup Junkie","388 Market St","San Francisco","94111","CA","37.7921476","-122.3981537","4152910686","http://www.yelp.com/biz/soup-junkie-san-francisco"
"10213","","Cafe Med","201 Pine St","San Francisco","94104","CA","37.7920773","-122.4000202","4159562922","http://www.yelp.com/biz/cafe-med-san-francisco-3"
"10214","","Cafe Tomo","50 1st St","San Francisco","94105","CA","37.7903761","-122.3981822","4155129877","http://www.yelp.com/biz/cafe-tomo-san-francisco"
"10215","","Jablow's Meats","86 2nd St","San Francisco","94105","CA","37.7882537841797","-122.400299072266","","http://www.yelp.com/biz/jablows-meats-san-francisco-4"
"10216","","Stanley's Steamers","Montgomery Bart Station","San Francisco","94104","CA","37.7911148","-122.4021273","4159743600","http://www.yelp.com/biz/stanleys-steamers-san-francisco-7"
"10217","","Specialty's Cafe & Bakery","115 Sansome St","San Francisco","94104","CA","37.7913844","-122.4008985","4153622052","http://www.yelp.com/biz/specialtys-cafe-and-bakery-san-francisco-17"
"10218","","Tea Garden","515 Mission St","San Francisco","94105","CA","37.7892481","-122.3980587","4158824388","http://www.yelp.com/biz/tea-garden-san-francisco"
"10219","","Julia Pizza","606 Mission St","San Francisco","94105","CA","37.787905","-122.4001842","4155121570","http://www.yelp.com/biz/julia-pizza-san-francisco"
"10220","","Sauce","56 Belden Pl","San Francisco","94104","CA","37.7915485","-122.4037535","4153978800","http://www.yelp.com/biz/sauce-san-francisco-2"
"10221","","San Francisco Soup Company","50 Fremont St","San Francisco","94105","CA","37.790671","-122.3970782","4159047660","http://www.yelp.com/biz/san-francisco-soup-company-san-francisco-9"
"10222","","WI","128 Sutter St","San Francisco","94104","CA","37.7900018","-122.4028399","","http://www.yelp.com/biz/wi-san-francisco"
"10223","","Tea & Juice Cafe","380 Bush St","San Francisco","94104","CA","37.7908778","-122.4037703","4159560876","http://www.yelp.com/biz/tea-and-juice-cafe-san-francisco"
"10224","","Murphy's Pub","217 Kearny St","San Francisco","94108","CA","37.7901337","-122.4040077","4156939588","http://www.yelp.com/biz/murphys-pub-san-francisco"
"10225","","Lee's Deli","117 New Montgomery St","San Francisco","94105","CA","37.7872431","-122.4000987","4158829115","http://www.yelp.com/biz/lees-deli-san-francisco-19"
"10226","","New Asia Asian Cuisine","Inside Crocker Galleria","San Francisco","94103","CA","37.7890063","-122.402881","4159563392","http://www.yelp.com/biz/new-asia-asian-cuisine-san-francisco-2"
"10227","","Prime Dip Sandwiches","455 Market St","San Francisco","94105","CA","37.790947","-122.398634","4159268918","http://www.yelp.com/biz/prime-dip-sandwiches-san-francisco-4"
"10228","","Power Source Cafe","81 Fremont St","San Francisco","94105","CA","37.7908403","-122.3969678","4158961312","http://www.yelp.com/biz/power-source-cafe-san-francisco"
"10229","","Ho Ho Smoke Shop","26 Geary Street","San Francisco","94108","CA","37.7879361","-122.4040297","4153623940","http://www.yelp.com/biz/ho-ho-smoke-shop-san-francisco"
"10230","","Subway","200 Pine St","San Francisco","94104","CA","37.7922766","-122.3998115","4153627790","http://www.yelp.com/biz/subway-san-francisco-13"
"10231","","77 Chinese Cuisine & Hawaiian BBQ","77 Battery St","San Francisco","94111","CA","37.791941","-122.399989","4154331938","http://www.yelp.com/biz/77-chinese-cuisine-and-hawaiian-bbq-san-francisco-2"
"10232","","China Fun Express","211 Kearny St","San Francisco","94108","CA","37.7900798","-122.4039543","4158371179","http://www.yelp.com/biz/china-fun-express-san-francisco"
"10233","","Niji Japanese Grille","Crocker Galleria","San Francisco","94104","CA","37.7911148","-122.4021273","4153915588","http://www.yelp.com/biz/niji-japanese-grille-san-francisco"
"10234","","Ichiban Teriyaki","5 Stevenson St","San Francisco","94105","CA","37.7906562","-122.3987646","4155436275","http://www.yelp.com/biz/ichiban-teriyaki-san-francisco-2"
"10235","","Subway","425 Bush St","San Francisco","94108","CA","37.790414","-122.404483","4154212000","http://www.yelp.com/biz/subway-san-francisco-45"
"10236","","Bistro 69","69 Maiden Ln","San Francisco","94108","CA","37.7881946","-122.4046031","4153983557","http://www.yelp.com/biz/bistro-69-san-francisco"
"10237","","Ki","540 Howard St","San Francisco","94105","CA","37.7877735","-122.3971948","4152780495","http://www.yelp.com/biz/ki-san-francisco-2"
"10238","","The Iron Horse Restaurant","19 Maiden Lane","San Francisco","94108","CA","37.7883392","-122.4039753","4153628134","http://www.yelp.com/biz/the-iron-horse-restaurant-san-francisco"
"10239","","Pan de Mie","335 Kearny St","San Francisco","94108","CA","37.7913233","-122.4041684","4157818880","http://www.yelp.com/biz/pan-de-mie-san-francisco"
"10240","","Sunrise Deli","89 Belden Pl","San Francisco","94104","CA","37.7916327","-122.4039199","4153622800","http://www.yelp.com/biz/sunrise-deli-san-francisco-3"
"10241","","A1 Ocean Cafe","380 Bush Street","San Francisco","94104","CA","37.7908778","-122.4037703","4153983322","http://www.yelp.com/biz/a1-ocean-cafe-san-francisco"
"10242","","Taqueria Vallarta","380 Bush St","San Francisco","94104","CA","37.7908778","-122.4037703","4159561707","http://www.yelp.com/biz/taqueria-vallarta-san-francisco-2"
"10243","","Harvest & Rowe","55 2nd St","San Francisco","94105","CA","37.7887192","-122.4004469","4155417771","http://www.yelp.com/biz/harvest-and-rowe-san-francisco"
"10244","","Lee's Deli","75 Battery St","San Francisco","94111","CA","37.7918933","-122.3997279","4157887575","http://www.yelp.com/biz/lees-deli-san-francisco-14"
"10245","","Portico Restaurant","550 Market St","San Francisco","94105","CA","37.790003","-122.400906","4153939974","http://www.yelp.com/biz/portico-restaurant-san-francisco-4"
"10246","","Sushi Tosuki","Bush St & Kearny St","San Francisco","94199","CA","37.7907939","-122.4041053","","http://www.yelp.com/biz/sushi-tosuki-san-francisco"
"10247","","Tower Cafe","100 First Street","San Francisco","94105","CA","37.7898192","-122.3976318","4159728382","http://www.yelp.com/biz/tower-cafe-san-francisco"
"10248","","Miyabi Sushi","356 Kearny St","San Francisco","94108","CA","37.7915756","-122.4041735","4159569556","http://www.yelp.com/biz/miyabi-sushi-san-francisco-2"
"10249","","Chipotle Mexican Grill","211 Sutter St","San Francisco","94108","CA","37.7896278928562","-122.404050590017","4155904199","http://www.yelp.com/biz/chipotle-mexican-grill-san-francisco-12"
"10250","","L&L Hawaiian Barbecue","312 Kearny St","San Francisco","94108","CA","37.7910582","-122.4039107","4159562888","http://www.yelp.com/biz/l-and-l-hawaiian-barbecue-san-francisco"
"10251","","Lee's Deli","525 Market St","San Francisco","94105","CA","37.7903907","-122.3991772","4157779352","http://www.yelp.com/biz/lees-deli-san-francisco-10"
"10252","","McDonald's","575 Market St","San Francisco","94105","CA","37.7896083","-122.4004987","4156180405","http://www.yelp.com/biz/mcdonalds-san-francisco-10"
"10253","","Briazz Catering","525 Market Street","San Francisco","94105","CA","37.790358","-122.3992305","4152822869","http://www.yelp.com/biz/briazz-catering-san-francisco"
"10254","","Briazz-A Sandwich Cafe","250 Montgomery St","San Francisco","94104","CA","37.7917239","-122.402461","4159565646","http://www.yelp.com/biz/briazz-a-sandwich-cafe-san-francisco-2"
"10255","","Roots Restaurant","466 Bush St","San Francisco","94108","CA","37.7907186","-122.4051967","4156590349","http://www.yelp.com/biz/roots-restaurant-san-francisco"
"10256","","Banana House","321 Kearny St","San Francisco","94108","CA","37.7911348","-122.4041904","4159819090","http://www.yelp.com/biz/banana-house-san-francisco"
"10257","","Subway","388 Market St","San Francisco","94111","CA","37.7919870235259","-122.39815653553","4153912824","http://www.yelp.com/biz/subway-san-francisco-14"
"10258","","Murphy's Deli","560 Mission St","San Francisco","94105","CA","37.7886701","-122.3993098","4159789681","http://www.yelp.com/biz/murphys-deli-san-francisco"
"10259","","Julie's Kitchen","50 Fremont St","San Francisco","94105","CA","37.790671","-122.3970782","4159789747","http://www.yelp.com/biz/julies-kitchen-san-francisco-3"
"10260","","Tandoori Chicken Mobile","450 Mission St","San Francisco","94105","CA","37.7902183532715","-122.397277832031","","http://www.yelp.com/biz/tandoori-chicken-mobile-san-francisco"
"10261","","McDonald's","609 Market St","San Francisco","94105","CA","37.7889357","-122.4015599","4155432595","http://www.yelp.com/biz/mcdonalds-san-francisco-27"
"10262","","Lee's Kitchen","380 Bush St","San Francisco","94104","CA","37.7908778","-122.4037703","4157883788","http://www.yelp.com/biz/lees-kitchen-san-francisco"
"10263","","Cafe Madeleine","300 California St","San Francisco","94104","CA","37.7933724","-122.4003549","4153623332","http://www.yelp.com/biz/cafe-madeleine-san-francisco"
"10264","","Subway","30 2nd St","San Francisco","94104","CA","37.7889707","-122.4009607","4153481709","http://www.yelp.com/biz/subway-san-francisco-21"
"10265","","Lee's Deli","615 Market St","San Francisco","94104","CA","37.7890151","-122.4017348","","http://www.yelp.com/biz/lees-deli-san-francisco-18"
"10266","","Kimi's Pizza","308 Kearny Street","San Francisco","94108","CA","37.7908987","-122.4041208","4159561044","http://www.yelp.com/biz/kimis-pizza-san-francisco"
"10267","","Subway","30 2nd St","San Francisco","94105","CA","37.7889707","-122.4009607","4153481709","http://www.yelp.com/biz/subway-san-francisco-6"
"10268","","Hecho","185 Sutter St","San Francisco","94108","CA","37.7898251","-122.4034144","4158356400","http://www.yelp.com/biz/hecho-san-francisco"
"10269","","Sushi Umi","132 Bush St","San Francisco","94104","CA","37.7913761","-122.4001547","4158349898","http://www.yelp.com/biz/sushi-umi-san-francisco-2"
"10270","","Stanley's Steamers","Geary & Grant","San Francisco","94108","CA","37.787772","-122.4051073","4159743600","http://www.yelp.com/biz/stanleys-steamers-san-francisco-3"
"10271","","Subway","50 Fremont St","San Francisco","94105","CA","37.7906009","-122.3971221","4157786388","http://www.yelp.com/biz/subway-san-francisco-59"
"10272","","French Baguette","100 Bush St","San Francisco","94104","CA","37.7914227","-122.3998905","4153999825","http://www.yelp.com/biz/french-baguette-san-francisco"
"10273","","Tadich Grill","240 California St","San Francisco","94111","CA","37.7932628","-122.399488","4153911849","http://www.yelp.com/biz/tadich-grill-san-francisco"
"10274","","Bob's Steak and Chop House","500 California St","San Francisco","94104","CA","37.7930033","-122.4030721","4152733085","http://www.yelp.com/biz/bobs-steak-and-chop-house-san-francisco"
"10275","","360 Degrees Gourmet Burritos","Crocker Galleria","San Francisco","94104","CA","37.789107","-122.402848","4153984800","http://www.yelp.com/biz/360-degrees-gourmet-burritos-san-francisco"
"10276","","Max's Market","555 California St","San Francisco","94104","CA","37.7922292497331","-122.40379843573699","4157886297","http://www.yelp.com/biz/maxs-market-san-francisco"
"10277","","Brasserie S&P","Mandarin Oriental","San Francisco","94104","CA","37.793372","-122.400835","4159862020","http://www.yelp.com/biz/brasserie-s-and-p-san-francisco"
"10278","","Hot Dog Stand","Geary St & Grant Ave","San Francisco","94108","CA","37.787772","-122.4051073","","http://www.yelp.com/biz/hot-dog-stand-san-francisco"
"10279","","El Faro","82 1st St","San Francisco","94105","CA","37.7898823","-122.3979121","4154954426","http://www.yelp.com/biz/el-faro-san-francisco-3"
"10280","","Ana Mandar","555 California St","San Francisco","94104","CA","37.792456","-122.403874","4157716800","http://www.yelp.com/biz/ana-mandar-san-francisco"
"10281","","Subway","408 Montgomery St","San Francisco","94111","CA","37.7929648","-122.402825","4153911123","http://www.yelp.com/biz/subway-san-francisco-62"
"10282","","Bangkok Best","301 Kearny St","San Francisco","94108","CA","37.7908434","-122.4041515","4153622216","http://www.yelp.com/biz/bangkok-best-san-francisco"
"10283","","The Toaster Oven","325 California St","San Francisco","94104","CA","37.7931788","-122.4004659","4153980300","http://www.yelp.com/biz/the-toaster-oven-san-francisco-4"
"10284","","Takoyanen","1 Ferry Bldg","San Francisco","94111","CA","37.791869","-122.398607","4158340344","http://www.yelp.com/biz/takoyanen-san-francisco"
"10285","","Subway","50 Fremont St","San Francisco","94105","CA","37.790671","-122.3970782","4157786388","http://www.yelp.com/biz/subway-san-francisco-15"
"10286","","The Lunch Wagon on Sansome and California","Sansome Street and California Avenue","San Francisco","94104","CA","37.7931163","-122.401177","","http://www.yelp.com/biz/the-lunch-wagon-on-sansome-and-california-san-francisco"
"10287","","Freshii","230 Bush St","San Francisco","94104","CA","37.7911694","-122.4010053","4153626262","http://www.yelp.com/biz/freshii-san-francisco"
"10288","","Bangkok Express Thai Cuisine","333 Bush St","San Francisco","94104","CA","37.791257","-122.400811","4159819333","http://www.yelp.com/biz/bangkok-express-thai-cuisine-san-francisco-2"
"10289","","Leila Mediterranean Restaurant","50 Post St","San Francisco","94104","CA","37.7890474","-122.4028336","4152170099","http://www.yelp.com/biz/leila-mediterranean-restaurant-san-francisco"
"10290","","Subway","425 Bush St","San Francisco","94108","CA","37.790414","-122.404483","4154212000","http://www.yelp.com/biz/subway-san-francisco-66"
"10291","","El Faro","346 Kearny St","San Francisco","94108","CA","37.791348","-122.4041914","4153911767","http://www.yelp.com/biz/el-faro-san-francisco"
"10292","","Kamakura Restaurant","77 Battery St","San Francisco","94111","CA","37.791941","-122.399989","4153622222","http://www.yelp.com/biz/kamakura-restaurant-san-francisco"
"10293","","The Sandwich Gourmet","530 California St","San Francisco","94104","CA","37.7928663","-122.4032463","4153980075","http://www.yelp.com/biz/the-sandwich-gourmet-san-francisco"
"10294","","Smoking Yohnson's","550 California St","San Francisco","94104","CA","37.7928761","-122.4036424","7048675309","http://www.yelp.com/biz/smoking-yohnsons-san-francisco"
"10295","","Subway","50 Fremont St","San Francisco","94105","CA","37.790671","-122.3970782","4157786388","http://www.yelp.com/biz/subway-san-francisco-61"
"10296","","Creperie St Germain","555 California St","San Francisco","94104","CA","37.7926343655127","-122.403584718704","","http://www.yelp.com/biz/creperie-st-germain-san-francisco"
"10297","","Jack In The Box","42 1st St","San Francisco","94105","CA","37.7903767","-122.398557","4158827921","http://www.yelp.com/biz/jack-in-the-box-san-francisco-2"
"10298","","Subway","11 3rd St","San Francisco","94103","CA","37.7872848","-122.4031276","4153481713","http://www.yelp.com/biz/subway-san-francisco-34"
"10299","","Michael Mina","252 California St","San Francisco","94111","CA","37.7935015","-122.3995496","4153979222","http://www.yelp.com/biz/michael-mina-san-francisco-2"
"10300","","Barbacco","220 California St","San Francisco","94111","CA","37.7934218","-122.399233","4159551919","http://www.yelp.com/biz/barbacco-san-francisco"
"10301","","San Francisco Soup Company","315 California St","San Francisco","94104","CA","37.7931962","-122.4004023","4159897687","http://www.yelp.com/biz/san-francisco-soup-company-san-francisco-10"
"10302","","San Francisco Soup Company","580 California St","San Francisco","94104","CA","37.7928406","-122.4042553","4157817687","http://www.yelp.com/biz/san-francisco-soup-company-san-francisco-16"
"10303","","Lee's Deli","95 Fremont St","San Francisco","94105","CA","37.7907877","-122.3968742","4153719595","http://www.yelp.com/biz/lees-deli-san-francisco-2"
"10304","","Amy's Cafe","357 Kearny St","San Francisco","94108","CA","37.79155","-122.4042878","4153975850","http://www.yelp.com/biz/amys-cafe-san-francisco-2"
"10305","","Cello Kebob & Pizza","50 Fremont St","San Francisco","94105","CA","37.790671","-122.3970782","4153571122","http://www.yelp.com/biz/cello-kebob-and-pizza-san-francisco"
"10306","","Eric Ripert@Aqua","252 California St","San Francisco","94111","CA","37.7935015","-122.3995496","4159569662","http://www.yelp.com/biz/eric-ripert-aqua-san-francisco-2"
"10307","","Tempura House II","171 2nd St","San Francisco","94105","CA","37.787285","-122.3985","4152819000","http://www.yelp.com/biz/tempura-house-ii-san-francisco"
"10308","","Perbacco","230 California St","San Francisco","94111","CA","37.793581","-122.399328","4159550663","http://www.yelp.com/biz/perbacco-san-francisco"
"10309","","Fida's Cafe","350 California St","San Francisco","94104","CA","37.793387","-122.400813","4153622782","http://www.yelp.com/biz/fidas-cafe-san-francisco"
"10310","","Subway","388 Market St","San Francisco","94111","CA","37.7923199","-122.3981526","4159864622","http://www.yelp.com/biz/subway-san-francisco-67"
"10311","","Manhattan Hub","343 Sansome St","San Francisco","94104","CA","37.7936304","-122.4012042","4154217788","http://www.yelp.com/biz/manhattan-hub-san-francisco"
"10312","","Kronos Gyros","50 Beale St","San Francisco","94105","CA","37.7922082","-122.3970199","","http://www.yelp.com/biz/kronos-gyros-san-francisco"
"10313","","Neiman's","580 California St","San Francisco","94104","CA","37.7927377","-122.4042382","4159810121","http://www.yelp.com/biz/neimans-san-francisco"
"10314","","Teriyaki Experience","356 Kearny St","San Francisco","94108","CA","37.79155","-122.404095","4153626300","http://www.yelp.com/biz/teriyaki-experience-san-francisco"
"10315","","Good Luck Cafe and Deli","621 Kearny St","San Francisco","94108","CA","37.7938695","-122.4048194","4157812328","http://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco"
"10316","","Cafe Me","500 Washington St","San Francisco","94111","CA","37.7957955","-122.4018878","4152888628","http://www.yelp.com/biz/cafe-me-san-francisco-2"
"10317","","360 Degrees Gourmet World Grill","359 Kearny St","San Francisco","94108","CA","37.7915674","-122.4043504","4159898077","http://www.yelp.com/biz/360-degrees-gourmet-world-grill-san-francisco"
"10318","","Kamakura","333 Market St","San Francisco","94105","CA","37.7919117","-122.3976252","4155465111","http://www.yelp.com/biz/kamakura-san-francisco"
"10319","","Andersen Bakery","235 California St","San Francisco","94104","CA","37.793358","-122.3992866","4152490890","http://www.yelp.com/biz/andersen-bakery-san-francisco-5"
"10320","","Sapphire Asian Cuisine","475 Sacramento St","San Francisco","94111","CA","37.7938629","-122.4006709","4158349292","http://www.yelp.com/biz/sapphire-asian-cuisine-san-francisco"
"10321","","Wayfare Tavern","558 Sacramento St","San Francisco","94111","CA","37.7939484886016","-122.402307987213","4157729060","http://www.yelp.com/biz/wayfare-tavern-san-francisco-2"
"10322","","City View Cafe","610 California St","San Francisco","94108","CA","37.7927242","-122.4043918","4154330115","http://www.yelp.com/biz/city-view-cafe-san-francisco"
"10323","","Bistro Burger","Leidesdorff Alley","San Francisco","94104","CA","37.793686","-122.4015807","4159897566","http://www.yelp.com/biz/bistro-burger-san-francisco-4"
"10324","","California View Cafe","610 California St","San Francisco","94108","CA","37.7927242","-122.4043918","4154330115","http://www.yelp.com/biz/california-view-cafe-san-francisco"
"10325","","SubCulture Dining","","San Francisco","94111","CA","37.7959362","-122.4000032","4158168787","http://www.yelp.com/biz/subculture-dining-san-francisco"
"10326","","Portico Restaurant","245 Market St","San Francisco","94105","CA","37.792039752738496","-122.39675045013401","4157779950","http://www.yelp.com/biz/portico-restaurant-san-francisco-2"
"10327","","Wexler's","568 Sacramento St","San Francisco","94111","CA","37.7939164","-122.4024996","4159830102","http://www.yelp.com/biz/wexlers-san-francisco"
"10328","","MunchBoxx","643 Clay St","San Francisco","94111","CA","37.7945496","-122.4038789","4152777208","http://www.yelp.com/biz/munchboxx-san-francisco"
"10329","","Graffeats","","San Francisco","94111","CA","37.7959362","-122.4000032","","http://www.yelp.com/biz/graffeats-san-francisco"
"10330","","Caffe Macaroni","59 Columbus Ave","San Francisco","94133","CA","37.7961442","-122.4044112","4159569737","http://www.yelp.com/biz/caffe-macaroni-san-francisco-4"
"10331","","San Francisco Soup Company","275 Battery St","San Francisco","94111","CA","37.7939096","-122.4002744","4157887687","http://www.yelp.com/biz/san-francisco-soup-company-san-francisco"
"10332","","Latte Express","646 Kearny St","San Francisco","94108","CA","37.7936585","-122.404488","4152968838","http://www.yelp.com/biz/latte-express-san-francisco-5"
"10333","","Kung Fu Tacos","Sacramento & Montgomery","San Francisco","94111","CA","37.7938296","-122.403001","4155774331","http://www.yelp.com/biz/kung-fu-tacos-san-francisco-2"
"10334","","Machka","584 Washington St","San Francisco","94111","CA","37.7956612","-122.4028879","4153918228","http://www.yelp.com/biz/machka-san-francisco"
"10335","","Lee's Deli","280 Battery St","San Francisco","94111","CA","37.79403","-122.399927","4159828280","http://www.yelp.com/biz/lees-deli-san-francisco-21"
"10336","","Chiaroscuro","550 Washington St","San Francisco","94111","CA","37.7957006","-122.4027346","4153626012","http://www.yelp.com/biz/chiaroscuro-san-francisco-2"
"10337","","Mangia Tutti Ristorante","635 Clay St","San Francisco","94111","CA","37.7945742","-122.4037494","4157882088","http://www.yelp.com/biz/mangia-tutti-ristorante-san-francisco"
"10338","","New Lun Ting Cafe","670 Jackson St","San Francisco","94133","CA","37.7962203","-122.4063364","4153625667","http://www.yelp.com/biz/new-lun-ting-cafe-san-francisco"
"10339","","Blanc et Rouge","Two Embarcadero Center","San Francisco","94111","CA","37.794086","-122.4007628","4153910758","http://www.yelp.com/biz/blanc-et-rouge-san-francisco"
"10340","","Enjoy Vegetarian Restaurant","839 Kearny St","San Francisco","94108","CA","37.795721","-122.4052493","4159567868","http://www.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-2"
"10341","","Golden Star Vietnamese Restaurant","11 Walter U Lum Pl","San Francisco","94108","CA","37.7945635","-122.4058134","4153981215","http://www.yelp.com/biz/golden-star-vietnamese-restaurant-san-francisco-2"
"10342","","Breaking Bread","4 Embarcadero Ctr","San Francisco","94111","CA","37.7950513","-122.3965536","4153181800","http://www.yelp.com/biz/breaking-bread-san-francisco"
"10343","","Cafe Leah 2","245 Market Street","San Francisco","94105","CA","37.7928285","-122.3964833","4155435409","http://www.yelp.com/biz/cafe-leah-2-san-francisco"
"10344","","Wildflower Cafe","411 Sansome St","San Francisco","94111","CA","37.7941399","-122.4014583","4159564906","http://www.yelp.com/biz/wildflower-cafe-san-francisco"
"10345","","Irish Times","500 Sacramento St","San Francisco","94111","CA","37.7940916","-122.4016327","4152175060","http://www.yelp.com/biz/irish-times-san-francisco-2"
"10346","","R & G Lounge","631 Kearny St","San Francisco","94108","CA","37.7940623","-122.4048692","4159827877","http://www.yelp.com/biz/r-and-g-lounge-san-francisco"
"10347","","Gambinos New York Subs","301 Clay St","San Francisco","94111","CA","37.7949440777282","-122.39933494514399","4158349120","http://www.yelp.com/biz/gambinos-new-york-subs-san-francisco-2"
"10348","","Eastern Bakery","720 Grant Ave","San Francisco","94108","CA","37.7938716","-122.4061769","4154337973","http://www.yelp.com/biz/eastern-bakery-san-francisco"
"10349","","Bocadillos","710 Montgomery St","San Francisco","94111","CA","37.7958005","-122.4032865","4159822622","http://www.yelp.com/biz/bocadillos-san-francisco"
"10350","","Georges","415 Sansome St","San Francisco","94111","CA","37.7943319","-122.401536","4159566900","http://www.yelp.com/biz/georges-san-francisco-2"
"10351","","Le Petit Cafe","1 Maritime Plaza","San Francisco","94111","CA","37.795341","-122.3991421","4159518514","http://www.yelp.com/biz/le-petit-cafe-san-francisco"
"10352","","Specialty's Cafe & Bakery","505 Sansome St","San Francisco","94111","CA","37.795071","-122.401823","","http://www.yelp.com/biz/specialtys-cafe-and-bakery-san-francisco-3"
"10353","","Henry's Hunan Restaurant","674 Sacramento St","San Francisco","94111","CA","37.7937052","-122.4041427","4157882234","http://www.yelp.com/biz/henrys-hunan-restaurant-san-francisco-4"
"10354","","Tlaloc","525 Commercial St","San Francisco","94111","CA","37.7944094","-122.4018506","4159817800","http://www.yelp.com/biz/tlaloc-san-francisco"
"10355","","Palio d'Asti","640 Sacramento St","San Francisco","94111","CA","37.7937644","-122.4036928","4153959800","http://www.yelp.com/biz/palio-d-asti-san-francisco-2"
"10356","","Il Massimo Lounge","5 Embarcadero Ctr","San Francisco","94111","CA","37.794331","-122.395811","4153990222","http://www.yelp.com/biz/il-massimo-lounge-san-francisco-2"
"10357","","Sushi Rock","614 Pine St","San Francisco","94104","CA","37.7917099","-122.4059475","4153990882","http://www.yelp.com/biz/sushi-rock-san-francisco-2"
"10358","","Les Croissants","2 California St","San Francisco","94111","CA","37.7937198","-122.3964327","4159828855","http://www.yelp.com/biz/les-croissants-san-francisco"
"10359","","Hon's Wun Tun House","648 Kearny St","San Francisco","94108","CA","37.7942755","-122.4046412","4154333966","http://www.yelp.com/biz/hons-wun-tun-house-san-francisco"
"10360","","Z & Y Restaurant","655 Jackson St","San Francisco","94133","CA","37.7960764706099","-122.406014800072","4159818988","http://www.yelp.com/biz/z-and-y-restaurant-san-francisco"
"10361","","Tricolore Caffe & Catering","590 Washington St","San Francisco","94111","CA","37.7956272","-122.4031122","4153910509","http://www.yelp.com/biz/tricolore-caffe-and-catering-san-francisco-2"
"10362","","Gambino's New York Subs","1 Embarcadero Ctr","San Francisco","94111","CA","37.7950112","-122.3994102","4158349120","http://www.yelp.com/biz/gambinos-new-york-subs-san-francisco"
"10363","","Le Regency","18 California St","San Francisco","94111","CA","37.7936629","-122.3969052","4159824122","http://www.yelp.com/biz/le-regency-san-francisco"
"10364","","Chung King Restaurant","606 Jackson St","San Francisco","94133","CA","37.7962338","-122.4054725","4159863899","http://www.yelp.com/biz/chung-king-restaurant-san-francisco"
"10365","","Mixt Greens","475 Sansome St","San Francisco","94104","CA","37.7943852","-122.4015896","4152969292","http://www.yelp.com/biz/mixt-greens-san-francisco-2"
"10366","","Great Eastern Restaurant","649 Jackson St","San Francisco","94133","CA","37.7960496","-122.4059824","4159862500","http://www.yelp.com/biz/great-eastern-restaurant-san-francisco"
"10367","","Bund Shanghai Restaurant","640 Jackson St","San Francisco","94133","CA","37.7961949","-122.405923","4159820618","http://www.yelp.com/biz/bund-shanghai-restaurant-san-francisco-2"
